sep=,
"Account Description","Account Date","Bank / Customer / Supplier","Reference","Transaction Type","Description","Debit","Credit","Balance"
"3300/020 : Computer - Platforms",,,,,,,
"3300/020 : Computer - Platforms","Opening Balance as at: 01/03/2024",,,,,"0",,
,"30/07/2024","8400/000 : FNB","34.99 GOOGLE","Account Payment","34.99 GOOGLE","34.99",,"2461010.7"
,"30/07/2024","8400/000 : FNB","20.00 WWW.PERPLEXIT","Account Payment","20.00 WWW.PERPLEXIT","375.96",,"2461386.66"
,"30/07/2024","8400/000 : FNB","20.00 HUGGINGFACE","Account Payment","20.00 HUGGINGFACE","375.96",,"2461762.62"
,"30/07/2024","8400/000 : FNB","22.99 ADOBE","Account Payment","22.99 ADOBE","432.17",,"2462194.79"
,"30/07/2024","8400/000 : FNB","531.62 2CO.COM TEAM","Account Payment","531.62 2CO.COM TEAM","531.62",,"2462726.41"
,"30/07/2024","8400/000 : FNB","INTUIT","Account Payment","INTUIT","546.25",,"2463272.66"
,"30/07/2024","8400/000 : FNB","INTUIT","Account Payment","INTUIT","546.25",,"2463818.91"
,"30/07/2024","8400/000 : FNB","182.85 wix.com","Account Payment","182.85 wix.com","3437.27",,"2467256.18"
,"30/07/2024","8400/000 : FNB","2846.17 SHOPIFY","Account Payment","2846.17 SHOPIFY","53503.08",,"2520759.26"
,"30/07/2024","8400/000 : FNB","35.95 SHELLS.COM","Account Payment","35.95 SHELLS.COM","675.8",,"2521435.06"
,"30/07/2024","8400/000 : FNB","40.00 CURSOR AI","Account Payment","40.00 CURSOR AI PO","751.93",,"2522186.99"
,"30/07/2024","8400/000 : FNB","BEENVERIFIED","Account Payment","BEENVERIFIED","563.76",,"2522750.75"
,"31/07/2024","8400/000 : FNB","5.00 COMPONENTS","Account Payment","5.00 COMPONENTS","93.99",,"2522844.74"
,"31/07/2024","8400/000 : FNB","20.00 YOU.COM","Account Payment","20.00 YOU.COM","375.96",,"2523220.7"
,"31/07/2024","8400/000 : FNB","735.00SQSP","Account Payment","735.00 SQSP","735",,"2523955.7"
,"31/07/2024","8400/000 : FNB","33.32 DNH*DOMAIN/HO","Account Payment","33.32 DNH","806.92",,"2524762.62"
,"31/07/2024","8400/000 : FNB","1100.00 SQSP","Account Payment","1100.00 SQSP INV14","1100",,"2525862.62"
,"31/07/2024","8400/000 : FNB","5050.80 FRESHWORKS","Account Payment","5050.80 FRESHWORKS","5050.8",,"2530913.42"
,"02/08/2024","8400/000 : FNB","546.25 INTUIT","Account Payment","546.25 INTUIT","546.25",,"2531459.67"
,"02/08/2024","8400/000 : FNB","47.84 DIGITAL OCEAN","Account Payment","47.84 DIGITAL OCEAN","895.82",,"2532355.49"
,"02/08/2024","8400/000 : FNB","49.91 FRAPPE CLOUD","Account Payment","49.91 FRAPPE CLOUD","941.91",,"2533297.4"
,"03/08/2024","8400/000 : FNB","134.00 Sinc MAILGU","Account Payment","134.00 Sinch Mailgu","2509.18",,"2535806.58"
,"03/08/2024","8400/000 : FNB","298.08 gOOGLE gsUITE","Account Payment","298.08 gOOGLE gsUITE","5581.62",,"2541388.2"
,"03/08/2024","8400/000 : FNB","391.60 Google GSuit","Account Payment","391.60 Google GSuit","7954.51",,"2549342.71"
,"03/08/2024","8400/000 : FNB","46.00 Facebook","Account Payment","46.00 Facebook","861.36",,"2550204.07"
,"03/08/2024","8400/000 : FNB","1256.50 Facebook","Account Payment","1256.50 Facebook","1256.5",,"2551460.57"
,"03/08/2024","8400/000 : FNB","7.00 Glassfrog","Account Payment","7.00 Glassfrog","131.08",,"2551591.65"
,"03/08/2024","8400/000 : FNB","9.20 Facebook","Account Payment","9.20 Facebook","172.27",,"2551763.92"
,"03/08/2024","8400/000 : FNB","12.00 Google GSuite","Account Payment","12.00 Google GSuite","289.06",,"2552052.98"
,"03/08/2024","8400/000 : FNB","17.25 Slack","Account Payment","17.25 Slack","323.01",,"2552375.99"
,"03/08/2024","8400/000 : FNB","27.60 Facebook","Account Payment","27.60 Facebook","516.81",,"2552892.8"
,"03/08/2024","8400/000 : FNB","29.000 ECM A LEGALZ","Account Payment","29.000 ECM A LEGALZ","543.03",,"2553435.83"
,"03/08/2024","8400/000 : FNB","83.96 Google Gsuite","Account Payment","83.96 Google Gsuite","1705.47",,"2555141.3"
,"03/08/2024","8400/000 : FNB","1755.42 Google Cloud","Account Payment","1755.42 Google Cloud","32870.68",,"2588011.98"
,"03/08/2024","8400/000 : FNB","39.82 Google Gsuite","Account Payment","39.82 Google GSuite","808.86",,"2588820.84"
,"05/08/2024","8400/000 : FNB","BOB GROUP","Account Payment","BOB GROUP","2298.85",,"2591119.69"
,"05/08/2024","8400/000 : FNB","BOB GROUP","Account Payment","BOB GROUP","2298.85",,"2593418.54"
,"05/08/2024","8400/000 : FNB","450.0 WAPPALYZER","Account Payment","450.0 WAPPALYZER","8408.65",,"2601827.19"
,"06/08/2024","8400/000 : FNB","179.00 MOZSEO;HELP@","Account Payment","179.00 MOZSEO;HELP@","3350.81",,"2605178"
,"06/08/2024","8400/000 : FNB","222.75 GITHUB, INC","Account Payment","222.75 GITHUB, INC","4169.8",,"2609347.8"
,"06/08/2024","8400/000 : FNB","249.00 STABLE","Account Payment","249.00 STABLE","4661.2",,"2614009"
,"06/08/2024","8400/000 : FNB","253.00 WWW.WOLFRAM","Account Payment","253.00 WWW.WOLFRAM","4736.07",,"2618745.07"
,"06/08/2024","8400/000 : FNB","4.95 SHELLS.COM","Account Payment","4.95 SHELLS.COM","92.67",,"2618837.74"
,"06/08/2024","8400/000 : FNB","15.00 CAL.COM","Account Payment","15.00 CAL.COM","280.8",,"2619118.54"
,"06/08/2024","8400/000 : FNB","19.00 GITHUB INC","Account Payment","19.00 GITHUB INC","355.67",,"2619474.21"
,"06/08/2024","8400/000 : FNB","29.00 CAL.COM","Account Payment","29.00 CAL.COM","542.87",,"2620017.08"
,"06/08/2024","8400/000 : FNB","57.48 PADDLE.NET","Account Payment","57.48 PADDLE.NET","1076.01",,"2621093.09"
,"06/08/2024","8400/000 : FNB","IMSOMNIA TEAM","Account Payment","IMSOMNIA TEAM","1123.18",,"2622216.27"
,"06/08/2024","8400/000 : FNB","99.00 DMNS.APP.BUSI","Account Payment","99.00 DMNS.APP.BUSI","1853.25",,"2624069.52"
,"06/08/2024","8400/000 : FNB","99.99 JINA AI","Account Payment","99.99 JINA.AI","1871.78",,"2625941.3"
,"06/08/2024","8400/000 : FNB","2098.98 SHOPIFY","Account Payment","2098.98 SHOPIFY","39292.16",,"2665233.46"
,"06/08/2024","8400/000 : FNB","Triple Whale","Account Payment","Triple Whale","11213.07",,"2676446.53"
,"06/08/2024","8400/000 : FNB","1499.00 APPDIRECT","Account Payment","1499.00 APPDIRECT","28060.75",,"2704507.28"
,"07/08/2024","8400/000 : FNB","Sage Acc","Account Payment","Sage Acc","3160",,"2707667.28"
,"07/08/2024","8400/000 : FNB","15.00Hightail","Account Payment","15.00 hIGHTAIL","286.06",,"2707953.34"
,"07/08/2024","8400/000 : FNB","77.05 CBA Plesk","Account Payment","77.05 CBA Plesk","1442.35",,"2709395.69"
,"07/08/2024","8400/000 : FNB","99.00 Chatbase","Account Payment","99.00 Chatbase","1853.25",,"2711248.94"
,"07/08/2024","8400/000 : FNB","187.94 Paddle,Net","Account Payment","187.94 Paddle,Net","187.94",,"2711436.88"
,"08/08/2024","8400/000 : FNB","19.99 WOODCOMMERCE","Account Payment","19.99 WOODCOMMERCE","381.23",,"2711818.11"
,"08/08/2024","8400/000 : FNB","20.00 VERCEL INC","Account Payment","20.00 VERCEL INC","381.42",,"2712199.53"
,"08/08/2024","8400/000 : FNB","7.00 NPM, INC","Account Payment","7.00 NPM, INC","132.76",,"2712332.29"
,"08/08/2024","8400/000 : FNB","7.00 NPM, INC","Account Payment","7.00 NPM, INC","132.76",,"2712465.05"
,"08/08/2024","8400/000 : FNB","18.40 SHOPIFY 2604","Account Payment","18.40 SHOPIFY 2604","350.9",,"2712815.95"
,"08/08/2024","8400/000 : FNB","BOB GROUP","Account Payment","BOB GROUP","2298.85",,"2715114.8"
,"08/08/2024","8400/000 : FNB","3.60 GETADDRESS IO","Account Payment","3.60 GETADDRESS IO","87.42",,"2715202.22"
,"08/08/2024","8400/000 : FNB","7.00 NPM, INC","Account Payment","7.00 NPM, INC","132.76",,"2715334.98"
,"08/08/2024","8400/000 : FNB","9.00 GITPOD","Account Payment","9.00 GITPOD","170.7",,"2715505.68"
,"08/08/2024","8400/000 : FNB","9.00 TWENTY.COM","Account Payment","9.00 TWENTY.COM","171.64",,"2715677.32"
,"08/08/2024","8400/000 : FNB","13.80 SHOPIFY","Account Payment","13.80 SHOPIFY","263.18",,"2715940.5"
,"08/08/2024","8400/000 : FNB","13.80 SHOPIFY","Account Payment","13.80 SHOPIFY","263.18",,"2716203.68"
,"08/08/2024","8400/000 : FNB","7.00 NPM, INC","Account Payment","7.00 NPM, INC","132.76",,"2716336.44"
,"10/08/2024","8400/000 : FNB","35.00 NOTION LABS","Account Payment","35.00 NOTION LABS","663.84",,"2717000.28"
,"10/08/2024","8400/000 : FNB","99.00 STACKBLITZ","Account Payment","99.00 STACKBLITZ","1863.08",,"2718863.36"
,"10/08/2024","8400/000 : FNB","20.00 HUGGINGFACE","Account Payment","20.00 HUGGINGFACE","376.38",,"2719239.74"
,"10/08/2024","8400/000 : FNB","20.00 VERCEL INC","Account Payment","20.00 VERCEL INC","377.77",,"2719617.51"
,"10/08/2024","8400/000 : FNB","20.00 HEROKU","Account Payment","20.00 HEROKU","379.34",,"2719996.85"
,"10/08/2024","8400/000 : FNB","25.00 NOTION LABS","Account Payment","25.00 NOTION LABS","472.21",,"2720469.06"
,"10/08/2024","8400/000 : FNB","28.75 CLOUDFLARE","Account Payment","28.75 CLOUDFLARE","543.04",,"2721012.1"
,"10/08/2024","8400/000 : FNB","12.00 CODESANDBOX","Account Payment","12.00 CODESANDBOX","227.6",,"2721239.7"
,"10/08/2024","8400/000 : FNB","171.35 PADDLE.NET","Account Payment","171.35 PADDLE.NET","3236.51",,"2724476.21"
,"10/08/2024","8400/000 : FNB","99.00 MIOSALON","Account Payment","99.00 MIOSALON","1877.72",,"2726353.93"
,"10/08/2024","8400/000 : FNB","150.00 AUTH0.COM","Account Payment","150.00 AUTH0.COM","2833.25",,"2729187.18"
,"10/08/2024","8400/000 : FNB","13.8 SHOPIFY","Account Payment","13.8 SHOPIFY","261.74",,"2729448.92"
,"10/08/2024","8400/000 : FNB","20.00 CLAUDE.AI SUB","Account Payment","20.00 CLAUDE.AI SUB","376.38",,"2729825.3"
,"10/08/2024","8400/000 : FNB","99.00 MIOSALON","Account Payment","99.00 MIOSALON","1877.72",,"2731703.02"
,"10/08/2024","8400/000 : FNB","546.25 INTUIT","Account Payment","546.25 INTUIT","546.25",,"2732249.27"
,"12/08/2024","8400/000 : FNB","25.00 BEECEPTOR","Account Payment","25.00 BEECEPTOR","470.48",,"2732719.75"
,"12/08/2024","8400/000 : FNB","25.00 BEECEPTOR","Account Payment","25.00 BEECEPTOR","470.48",,"2733190.23"
,"12/08/2024","8400/000 : FNB","47.88 ELEMENTOR","Account Payment","47.88 ELEMENTOR","901.06",,"2734091.29"
,"12/08/2024","8400/000 : FNB","49.00 SKRAPP.IO","Account Payment","49.00 SKRAPP.IO","922.13",,"2735013.42"
,"12/08/2024","8400/000 : FNB","60.00 OPENAI* CHATG","Account Payment","60.00 OPENAI* CHATG","1129.14",,"2736142.56"
,"12/08/2024","8400/000 : FNB","70.00 NOTION LABS","Account Payment","70.00 NOTION LABS","1313.67",,"2737456.23"
,"12/08/2024","8400/000 : FNB","399.00 ELEMENTOR","Account Payment","399.00 ELEMENTOR","7508.77",,"2744965"
,"12/08/2024","8400/000 : FNB","1499.00 APPDIRECT","Account Payment","1499.00 APPDIRECT","28209.65",,"2773174.65"
,"12/08/2024","8400/000 : FNB","5.20 SLACK T1AS3LCE","Account Payment","5.20 SLACK T1AS3LCE","97.86",,"2773272.51"
,"12/08/2024","8400/000 : FNB","10.00 SUNO INC","Account Payment","10.00 SUNO INC","188.19",,"2773460.7"
,"13/08/2024","8400/000 : FNB","1150.00 FACEBK","Account Payment","1150.00 FACEBK","1150",,"2774610.7"
,"13/08/2024","8400/000 : FNB","6300 GITHUB","Account Payment","63.00 GITHUB","1182.3",,"2775793"
,"13/08/2024","8400/000 : FNB","80.36 GITHUB","Account Payment","80.36 GITHUB","1508.09",,"2777301.09"
,"13/08/2024","8400/000 : FNB","99.00 DYNAMIC XYZ","Account Payment","99.00 DYNAMIC XYZ","1857.9",,"2779158.99"
,"13/08/2024","8400/000 : FNB","99.00 PLAYFAB","Account Payment","99.00 PLAYFAB","1857.9",,"2781016.89"
,"13/08/2024","8400/000 : FNB","21.00 GITHUB","Account Payment","21.00 GITHUB","394.1",,"2781410.99"
,"13/08/2024","8400/000 : FNB","21.56 SLACK","Account Payment","21.56 SLACK","404.61",,"2781815.6"
,"13/08/2024","8400/000 : FNB","546.25 INTUIT","Account Payment","546.25 INTUIT","546.25",,"2782361.85"
,"13/08/2024","8400/000 : FNB","546.25 INTUIT","Account Payment","546.25 INTUIT","546.25",,"2782908.1"
,"13/08/2024","8400/000 : FNB","32.00 BUBBLE STARTE","Account Payment","32.00 BUBBLE STARTE","600.54",,"2783508.64"
,"13/08/2024","8400/000 : FNB","120.75 MANAGEWP","Account Payment","120.75 MANAGEWP","2266.07",,"2785774.71"
,"13/08/2024","8400/000 : FNB","120.75 MANAGEWP","Account Payment","120.75 MANAGEWP","2266.07",,"2788040.78"
,"13/08/2024","8400/000 : FNB","189.00 GITHUB","Account Payment","189.00 GITHUB","3546.9",,"2791587.68"
,"13/08/2024","8400/000 : FNB","499.00 CASSIDYAI.CO","Account Payment","499.00 CASSIDYAI.CO","9390.67",,"2800978.35"
,"13/08/2024","8400/000 : FNB","3633.95 SHOPIFY","Account Payment","3633.95 SHOPIFY","68197.11",,"2869175.46"
,"14/08/2024","8400/000 : FNB","15.00 TABNINE","Account Payment","15.00 Tabnine","281.5",,"2869456.96"
,"15/08/2024","8400/000 : FNB","5.00 WWW.FLUX","Account Payment","5.00 WWW.FLUX","93.51",,"2869550.47"
,"15/08/2024","8400/000 : FNB","74.75 SHOPIFY","Account Payment","74.75 SHOPIFY","1397.99",,"2870948.46"
,"15/08/2024","8400/000 : FNB","180.00 AGENCY ANALYT","Account Payment","180.00 AGENCY ANALYT","3366.39",,"2874314.85"
,"16/08/2024","8400/000 : FNB","20.00 RAILWAY","Account Payment","20.00 RAILWAY","370.52",,"2874685.37"
,"16/08/2024","8400/000 : FNB","20.00 RAILWAY","Account Payment","20.00 RAILWAY","370.52",,"2875055.89"
,"16/08/2024","8400/000 : FNB","14.00 GITHUB","Account Payment","14.00 GITHUB","261.05",,"2875316.94"
,"16/08/2024","8400/000 : FNB","546.25 INTUIT","Account Payment","546.25 INTUIT","546.25",,"2875863.19"
,"17/08/2024","8400/000 : FNB","40.00 REPLIT","Account Payment","40.00 REPLIT","741.02",,"2876604.21"
,"17/08/2024","8400/000 : FNB","120.00 OPENAI","Account Payment","120.00 OPENAI","2223.06",,"2878827.27"
,"17/08/2024","8400/000 : FNB","219.80 SLACK","Account Payment","219.80 SLACK","4071.91",,"2882899.18"
,"17/08/2024","8400/000 : FNB","25.00ANTHROPIC","Account Payment","25.00 ANTHROPIC","463.14",,"2883362.32"
,"29/08/2024","8400/000 : FNB","PURCH FIGMA","Account Payment","PURCH FIGMA","33959.72",,"2917322.04"
,"30/08/2024","8400/000 : FNB","PURCH FIGMA ANNUAL","Account Payment","PURCH FIGMA ANUAL","3773.31",,"2921095.35"
,"04/09/2024","8400/000 : FNB","BOB GROUP","Account Payment","BOB GROUP","2298.85",,"2923394.2"
,"05/09/2024","8400/000 : FNB","54.00 AIRTABLE.COM","Account Payment","54.00 AIRTABLE.COM","992.17",,"2924386.37"
,"05/09/2024","8400/000 : FNB","249.00 STABLE","Account Payment","249.00 STABLE","4575.02",,"2928961.39"
,"05/09/2024","8400/000 : FNB","1499.00 APPDIRECT","Account Payment","1499.00 APPDIRECT","27541.95",,"2956503.34"
,"06/09/2024","8400/000 : FNB","11.26 GITHUB","Account Payment","11.26 GITHUB","206.89",,"2956710.23"
,"06/09/2024","8400/000 : FNB","2063.397 SHOPIFY","Account Payment","2063.397 SHOPIFY","37922.45",,"2994632.68"
,"06/09/2024","8400/000 : FNB","1152.76 GOOGLE CLOUD","Account Payment","1152.76 GOOGLE CLOUD","21180.29",,"3015812.97"
,"06/09/2024","8400/000 : FNB","450.00 WAPPALYZER","Account Payment","450.00 WAPPALYZER","8268.1",,"3024081.07"
,"06/09/2024","8400/000 : FNB","599.00 TRIPLE WHALE","Account Payment","599.00 TRIPLE WHALE","11005.75",,"3035086.82"
,"06/09/2024","8400/000 : FNB","74.00 PIPEDREAM","Account Payment","74.00 PIPEDREAM","1359.64",,"3036446.46"
,"06/09/2024","8400/000 : FNB","77.05 CBA PLESK","Account Payment","77.05 CBA PLESK","1416.83",,"3037863.29"
,"06/09/2024","8400/000 : FNB","134.00 SINC MAILGU","Account Payment","134.00 SINC MAILGU","2462.06",,"3040325.35"
,"06/09/2024","8400/000 : FNB","150.00 AUTH0.COM","Account Payment","150.00 AUT0.COM","2756.03",,"3043081.38"
,"06/09/2024","8400/000 : FNB","5050.80 FRESHWORKS","Account Payment","5050.80 FRESHWORKS","5050.8",,"3048132.18"
,"06/09/2024","8400/000 : FNB","280.00 WIZA.CO","Account Payment","280.00 WIZA.CO","5144.59",,"3053276.77"
,"06/09/2024","8400/000 : FNB","99.99 JINA AI","Account Payment","99.99 JINA AI","1837.17",,"3055113.94"
,"06/09/2024","8400/000 : FNB","17.25 SLACK","Account Payment","17.25 SLACK","316.94",,"3055430.88"
,"06/09/2024","8400/000 : FNB","19.00 GITHUB","Account Payment","19.00 GITHUB","349.1",,"3055779.98"
,"06/09/2024","8400/000 : FNB","20.00 HUGGINGTONFACE","Account Payment","20.00 HUGGINGTONFACE","367.48",,"3056147.46"
,"09/09/2024","8400/000 : FNB","WOODCOMMERCE","Account Payment","WOODCOMMERCE","365.23",,"3056512.69"
,"09/09/2024","8400/000 : FNB","20.00 VERCEL INC","Account Payment","20.00 VERCEL INC","365.42",,"3056878.11"
,"09/09/2024","8400/000 : FNB","20.00 VERCEL INC","Account Payment","20.00 VERCEL INC","365.42",,"3057243.53"
,"10/09/2024","8400/000 : FNB","7.00 NPN","Account Payment","7.00 NPN","127.84",,"3057371.37"
,"10/09/2024","8400/000 : FNB","7.00 NPN","Account Payment","7.00 NPN","127.84",,"3057499.21"
,"10/09/2024","8400/000 : FNB","7.00 NPN","Account Payment","7.00 NPN","127.84",,"3057627.05"
,"10/09/2024","8400/000 : FNB","187.94 PADDLE NET","Account Payment","187.94 PADDLE NET","187.94",,"3057814.99"
,"10/09/2024","8400/000 : FNB","12.00 CODESANDBOX","Account Payment","12.00 CODESANDBOX","219.14",,"3058034.13"
,"10/09/2024","8400/000 : FNB","99.00 CHATBASE","Account Payment","99.00 CHATBASE","1807.92",,"3059842.05"
,"10/09/2024","8400/000 : FNB","7.00 NPN","Account Payment","7.00NPM","127.84",,"3059969.89"
,"10/09/2024","8400/000 : FNB","6.00 DOCKER INC","Account Payment","6.00 DOCKER INC","109.57",,"3060079.46"
,"10/09/2024","8400/000 : FNB","546.25 INTUIT","Account Payment","546.25INTUIT","546.25",,"3060625.71"
,"10/09/2024","8400/000 : FNB","10.00 MATTERMOST","Account Payment","10.00 MATTERMOST","182.62",,"3060808.33"
,"10/09/2024","8400/000 : FNB","15.00 CAL.COM","Account Payment","15.00 CAL.COM","273.93",,"3061082.26"
,"10/09/2024","8400/000 : FNB","15.00 HIGHTAIL","Account Payment","15.00 HIGHTAIL","273.93",,"3061356.19"
,"10/09/2024","8400/000 : FNB","25.00 NOTION LABS","Account Payment","25.00 NOTION LABS","456.54",,"3061812.73"
,"10/09/2024","8400/000 : FNB","27.60 LEMSQZY","Account Payment","27.60 LEMSQZY","504.02",,"3062316.75"
,"10/09/2024","8400/000 : FNB","171.35 PADDLE.NET","Account Payment","171.35 PADDLE.NET","3129.16",,"3065445.91"
,"10/09/2024","8400/000 : FNB","150.00 AUTH0.COM","Account Payment","150.00 AUTH0.COM","2739.26",,"3068185.17"
,"10/09/2024","8400/000 : FNB","34.99 GOOGLE","Account Payment","34.99 GOOGLE","34.99",,"3068220.16"
,"10/09/2024","8400/000 : FNB","3.60 GETADDRRESS","Account Payment","3.60 GETADDRESS","86.23",,"3068306.39"
,"10/09/2024","8400/000 : FNB","52.91 WONDERSHARE","Account Payment","52.91 WONDERHARE","966.23",,"3069272.62"
,"10/09/2024","8400/000 : FNB","99.00 MIOSALON","Account Payment","99.00 MIOSALON","1807.92",,"3071080.54"
,"10/09/2024","8400/000 : FNB","253.00 WWW.WOLFRAM","Account Payment","253.00 WWW.WOLFRAM","4620.22",,"3075700.76"
,"10/09/2024","8400/000 : FNB","MIOSALON","Account Payment","MIOSALON","1807.92",,"3077508.68"
,"10/09/2024","8400/000 : FNB","111.77 NOTION LABS","Account Payment","111.77 NOTION LABS","2041.12",,"3079549.8"
,"10/09/2024","8400/000 : FNB","120.75 MANAGEWP","Account Payment","120.75 MANAGEWP","2205.11",,"3081754.91"
,"10/09/2024","8400/000 : FNB","120.75 MANAGEWP","Account Payment","120.75 MANAGEWP","2205.11",,"3083960.02"
,"10/09/2024","8400/000 : FNB","59.00 GREENBACK.COM","Account Payment","59.00 GREENBACK.COM","1077.45",,"3085037.47"
,"10/09/2024","8400/000 : FNB","89.00 SENTRY","Account Payment","89.00 SENTRY","1625.3",,"3086662.77"
,"10/09/2024","8400/000 : FNB","28.75 CLOUDFARE","Account Payment","28.75 CLOUDFARE","525.02",,"3087187.79"
,"10/09/2024","8400/000 : FNB","29.00 CAL.COM","Account Payment","29.00 CAL.COM","529.59",,"3087717.38"
,"11/09/2024","8400/000 : FNB","GLASS FROG","Account Payment","GLASSFROG","127.84",,"3087845.22"
,"11/09/2024","8400/000 : FNB","30.00 ISHRAQ LLC","Account Payment","30.00 ISHRAQ LLC","547.85",,"3088393.07"
,"11/09/2024","8400/000 : FNB","18.38 DROPBOX","Account Payment","18.38 DROPBOX","335.65",,"3088728.72"
,"11/09/2024","8400/000 : FNB","20.00 HEROKU","Account Payment","20.00 HEROKU","365.23",,"3089093.95"
,"11/09/2024","8400/000 : FNB","20.00 VERCEL","Account Payment","20.00 VERCEL","365.23",,"3089459.18"
,"11/09/2024","8400/000 : FNB","GITPOD","Account Payment","GITPOD","164.91",,"3089624.09"
,"11/09/2024","8400/000 : FNB","FACEBOOK","Account Payment","FACEBOOK","168",,"3089792.09"
,"11/09/2024","8400/000 : FNB","10.00 SUNO INC","Account Payment","10.00 SUNO INC","182.62",,"3089974.71"
,"11/09/2024","8400/000 : FNB","ADOBE","Account Payment","ADOBE","419.84",,"3090394.55"
,"11/09/2024","8400/000 : FNB","BEECEPTOR","Account Payment","BEECEPTOR","456.54",,"3090851.09"
,"11/09/2024","8400/000 : FNB","BEECEPTOR","Account Payment","BEECEPTOR","456.54",,"3091307.63"
,"11/09/2024","8400/000 : FNB","27.60 FACEBOOK","Account Payment","27.60 FACEBOOK","504.02",,"3091811.65"
,"11/09/2024","8400/000 : FNB","REPLIT","Account Payment","REPLIT","732.97",,"3092544.62"
,"11/09/2024","8400/000 : FNB","20.00 HUGGINGFACE","Account Payment","20.00 HUGGINGFACE","366.49",,"3092911.11"
,"11/09/2024","8400/000 : FNB","46.00 FACEBOOK EMMQ9","Account Payment","46.00 FACEBOOK EMMQ9","840.04",,"3093751.15"
